ID,숙소명,주소,전화번호,편의시설 및 서비스 정보,설명,위도,경도,지역코드,홈페이지
393,롯데호텔 제주,제주 서귀포시 중문관광로72번길 35 롯데호텔 제주,064-731-1000,"무료 와이파이, 유료 아침식사, 무료 주차 가능, 휠체어 사용 가능, 실내 및 실외 수영장, 에어컨, 세탁 서비스, 비즈니스 센터, 해변 인접, 룸 서비스, 유아 동반 가능, 음식점, 공항 셔틀 서비스, 온수 욕조, 스파, 피트니스 센터, 바, 금연","푸른 제주 바다와 하늘이 맞닿은 곳에 위치한 롯데호텔 제주는 천국 같은 휴식과 여행의 즐거움을 동시에 누릴 수 있는 대한민국 대표 호텔입니다. 제주의 바다를 닮은 사계절 온수풀 ‘해온(海溫)’, 플레이토피아, 특화 객실, 연회장을 비롯해 올데이 다이닝 레스토랑까지 격조 높은 시설과 세심한 배려가 묻어나는 서비스를 경험해 보시기 바랍니다.",33.248602,126.410549,39,https://www.lottehotel.com/jeju-hotel/ko.html
394,WE호텔 제주,제주 서귀포시 1100로 453-95,064-730-1200,"무료 와이파이, 유료 아침식사, 무료 주차 가능, 휠체어 사용 가능, 실내 및 실외 수영장, 에어컨, 세탁 서비스, 비즈니스 센터, 해변 인접, 룸 서비스, 유아 동반 가능, 음식점, 온수 욕조, 스파, 피트니스 센터, 바, 금연","프리미엄 헬스리조트 WE호텔 제주는 5성 <WE호텔>과 한라의료재단의 <WE병원>을 융합한 국내 최초의 원스톱 헬스케어 서비스를 제공하며, 모든 투숙객에게 WE, Healing with you 웰니스 프로그램을 무료로 제공하여, 편안하고 완전한 웰니스 스테이를 위한 아주 특별한 여정을 선사합니다. 유네스코가 인정한 한라산의 중산간에 자리하여 천혜의 자연유산인 약 21만 평방미터에 달하는 청정 숲의 에너지와 한라산의 깊숙한 지하에서 흘러오는 깨끗한 천연화산암반수를 마음껏 누리며 머무르기만 해도 자연 치유가 되는 온전한 쉼의 공간입니다.숲과 물의 자연을 이용하여 활력을 <채움>과 스트레스를 해소하는 <비움>을 같이하는 다양한 웰니스 프로그램을 경험하실 수 있습니다. 피톤치드가 풍부한 해발 350미터의 맑고 깨끗한 편백 숲의 향기와 숲길을 따라 동백꽃, 제주 철쭉, 수국, 참꽃 등 다양한 꽃과 나무로 둘러싸여 있는 인체공학적으로 설계돼 조성된 산책로를 거닐다 보면 나뭇잎 사이로 비치는 따스한 햇살과 산들바람이 내 몸과 마음의 활력을 북돋아 줍니다. 몸에 좋은 바나듐, 셀레늄, 중탄산 등 미네랄 성분이 가득한 천연화산암반수를 객실 내 샤워시설, 수영장, 메디컬스파 시설과 레스토랑 등에 활용하여 우리 몸의 건강한 에너지를 깨우고 정신을 더욱 맑게 해줍니다. 안티에이징 테라피를 포함한 다양한 헬스케어 서비스를 선보이는 메디컬스파센터, 건강증진센터, 뷰티센터를 통해 마음의 안정과 면역력 증진은 물론이고 건강하고 아름다운 자신을 만나게 합니다. 기존의 호텔이나 리조트와 차별화된 프리미엄 헬스리조트 WE호텔 제주에서 스트레스 완화와 안전한 휴식을 경험하시고 제주도 여정 중에 한라산의 맑은 물과 청정에너지의 특별함을 느껴보시길 바랍니다. 프리미엄 헬스리조트 WE호텔 제주는 5성 <WE호텔>과 한라의료재단의 <WE병원>을 융합한 국내 최초의 원스톱 헬스케어 서비스를 제공하며, 모든 투숙객에게 WE, Healing with you 웰니스 프로그램을 무료로 제공하여 편안하고 완전한 웰니스 스테이를 위한 아주 특별한 여정을 선사합니다. 유네스코가 인정한 한라산의 중산간에 자리하여 천혜의 자연유산인 약 21만 평방미터에 달하는 청정 숲의 에너지와 한라산의 깊숙한 지하에서 흘러오는 깨끗한 천연화산암반수를 마음껏 누리며 머무르기만 해도 자연 치유가 되는 온전한 쉼의 공간입니다. 숲과 물의 자연을 이용하여 활력을 <채움>과 스트레스를 해소하는 <비움>을 같이하는 다양한 웰니스 프로그램을 경험하실 수 있습니다. 피톤치드가 풍부한 해발 350미터의 맑고 깨끗한 편백 숲의 향기와 숲길을 따라 동백꽃, 제주 철쭉, 수국, 참꽃 등 다양한 꽃과 나무로 둘러싸여 있는 인체공학적으로 설계돼 조성된 산책로를 거닐다 보면 나뭇잎 사이로 비치는 따스한 햇살과 산들바람이 내 몸과 마음의 활력을 북돋아 줍니다. 몸에 좋은 바나듐, 셀레늄, 중탄산 등 미네랄 성분이 가득한 천연화산암반수를 객실 내 샤워시설, 수영장, 메디컬스파 시설과 레스토랑 등에 활용하여 우리 몸의 건강한 에너지를 깨우고 정신을 더욱 맑게 해줍니다. 안티에이징 테라피를 포함한 다양한 헬스케어 서비스를 선보이는 메디컬스파센터, 건강증진센터, 뷰티센터를 통해 마음의 안정과 면역력 증진은 물론이고 건강하고 아름다운 자신을 만나게 합니다. 기존의 호텔이나 리조트와 차별화된 프리미엄 헬스리조트 WE호텔 제주에서 스트레스 완화와 안전한 휴식을 경험하시고 제주도 여정 중에 한라산의 맑은 물과 청정에너지의 특별함을 느껴보시길 바랍니다.",33.286092,126.444134,39,https://wehotel.co.kr/
395,그랜드 조선 제주,제주 서귀포시 중문관광로72번길 60 그랜드조선제주,064-738-6600,"무료 와이파이, 유료 아침식사, 무료 주차 가능, 휠체어 사용 가능, 실내 및 실외 수영장, 에어컨, 세탁 서비스, 비즈니스 센터, 해변 인접, 룸 서비스, 유아 동반 가능, 음식점, 온수 욕조, 스파, 피트니스 센터, 바, 금연","에메랄드 빛 바다와 천혜의 경관을 그대로 마주하고 있는 그랜드 조선 제주는 제주 대표 관광지가 모여있는 중문관광단지에 위치하여 풍부한 주변 볼거리를 제공합니다. 제주의 바다를 닮은 넓고 고요한 객실은 일상을 벗어난 편안한 여유의 시간을 즐기기에 최적의 공간입니다. 특히, 그랜드 조선 힐 스위트는 완벽한 공간 분리를 통해 오직 서로에게만 집중하고 싶은 허니무너들에게 가장 달콤하고 프라이빗한 시간을 선사합니다. 미식의 즐거움을 책임지는 6개의 레스토랑 & 바 그리고 사계절 온수풀, 피트니스, 스파, 키즈클럽까지 다양한 서비스와 컨텐츠를 통해 즐거움으로 가득찬 여정을 선사합니다.",33.252466,126.408151,39,https://gjj.josunhotel.com/main.do
396,메종 글래드 제주,제주 제주시 노연로 80,064-747-5000,"무료 와이파이, 유료 아침식사, 무료 주차 가능, 휠체어 사용 가능, 수영장, 에어컨, 세탁 서비스, 비즈니스 센터, 룸 서비스, 유아 동반 가능, 음식점, 온수 욕조, 스파, 피트니스 센터, 바, 금연","제주국제공항과 10분 거리에 위치한 메종글래드 제주는 제주 도민의 삶 속 깊이 자리잡은 랜드마크이자, 제주 고유의 매력을 경험할 수 있는 호텔입니다. 40여 년 역사를 존중하는 헤리티지와 모던의 균형 있는 가치를 간직한 호텔로, 제주의 감성을 더한 스마트 럭셔리를 통해 특별한 경험을 느끼실 수 있습니다. 고풍스러운 건물과 13개 타입의 513개 모던 클래식 객실(56개 스위트 룸 포함), 특급 호텔리어의 친밀하고 기품있는 서비스는 편안하고 여유로운 글래드 모먼트(GLAD MOMENT)를 선사합니다. 뿐만 아니라, 최대 1,200명 수용 가능한 규모의 컨벤션홀에서부터 5개 국어 동시통역 시스템을 갖춘 6개의 연회장, 외국인 전용 카지노 등 최고급 부대시설을 갖추고 있습니다. 제주시 유일의 야외 패밀리 수영장&인피니티 풀, 솔내음이 가득한 메종힐스 산책로와 캠핑존 등 다양한 시설과, 키즈룸, 실내 사우나 & 휘트니스, 국제수준의 제주도 대표적 골프장인 오라컨트리클럽 등 대규모 부대시설을 통해 도심 속 환상적인 리조트 라이프스타일을 경험할 수 있습니다.",33.485126,126.488661,39,https://www.glad-hotels.com/maisongladjeju/index.do
397,라마다프라자 제주호텔,제주 제주시 탑동로 66,064-729-8100,"무료 와이파이, 유료 아침식사, 무료 주차 가능, 휠체어 사용 가능, 실내 및 실외 수영장, 에어컨, 세탁 서비스, 비즈니스 센터,  해변 인접, 룸 서비스, 유아 동반 가능, 음식점, 공항 셔틀 서비스, 온수 욕조, 스파, 피트니스 센터, 금연",제주도 제주시 탑동 해변가에 위치한 라마다프라자 제주 호텔은 호화 유람선을 모티브로 한 독특한 설계와 바다와 바로 인접해 있는 국내 최초의 해변호텔 로서 제주항과 제주국제공항에서 차로 5분거리의 가까운 곳이며 제주에서 새롭게 부상하는 번화가에 위치해 국내외 관광객들에게 또 하나의 제주관광 명소로서 기억이 남게 될 것입니다.,33.518869,126.517912,39,http://www.ramadajeju.co.kr/
398,벤티모 호텔 앤 레지던스 제주,제주 제주시 연삼로 14,0507-1439-2295,"무료 와이파이, 조식 포함, 무료 주차 가능, 에어컨, 피트니스 센터, 금연","벤티모 호텔 앤 레지던스 제주, VENTIMO HOTEL & RESIDENCE JEJU 입니다. 벤티모는 친환경 스마트 호텔로 예약, 체크인/아웃 등의 서비스를 자동객실관리시스템을 통해 보다 편리하게 이용이 가능합니다. 또한, eco-friendly 어메니티와 구스다운 베딩을 포함한 특급객실환경과 함께 호텔객실이 제주도 바다와 공항을 조망하는 전망을 갖추고 있어 여러분께 최고의 공간이 될 것입니다.",33.493508,126.493808,39,http://www.ventimohotels.com
399,제주신화월드 호텔앤리조트,제주 서귀포시 안덕면 신화역사로304번길 38,1670-1188,"단체석, 주차, 예약, 무선 인터넷, 유아시설 (놀이방), 남/녀 화장실 구분, 장애인 편의시설","모든 여행을 만족시키는 호텔 리조트 서비스를 경험하세요! 제주신화월드 호텔 앤 리조트에는 각각 콘셉트가 다른 4개의 리조트가 있습니다. 대규모 컨벤션 시설에서 가장 가까워 MICE에 최적인 랜딩관 제주신화월드 호텔앤리조트, 다양한 레스토랑과 외국인 전용카지노, 실내외 수영장에 접근하기 편리한 메리어트관 제주신화월드 호텔앤리조트, 신화워터파크를 마주 보고 있어서 가족들을 위한 최고의 환경인 신화관 제주신화월드 호텔앤리조트. 여행객의 선택에 따라 철저한 프라이버시를 보장해드립니다.",33.306469,126.317337,39,https://www.shinhwaworld.com
3910,베이힐 풀&빌라,제주 서귀포시 예래로 424,064-801-9000,"무료 와이파이, 유료 아침식사, 무료 주차 가능, 휠체어 사용 가능, 실외 수영장, 에어컨, 비즈니스 센터, 룸 서비스, 유아 동반 가능, 음식점, 모든 객실 내 주방시설, 온수 욕조, 스파, 바, 금연","베이힐풀앤빌라는 제주도 중문권에 위치한 고급 풀 빌라입니다. 하나의 호텔동과 9 개의 빌라동이 있으며 각각의 객실은 독특한 컨셉으로 디자인 되었으며 한국에서 가장 권위 높은 건축가 협회상을 2015년에 수상 하였습니다. 모든 객실에는 바다 전망이며, 제주도 남쪽의 푸른 바다는 넓은 창문을 통해 볼 수 있습니다. 특히 객실 내 전용 자쿠지 및 야외 공용 수영장(여름시즌한정)은 바쁜 하루를 보낸 후 휴식과 긴장을 풀어줍니다.",33.2369293,126.3726851,39,http://www.bayhill.co.kr/
3911,제주 에코 스위츠,제주 서귀포시 중문상로 207-13,064-738-9975,"조식제공, 반려동물, 바비큐장, 개별바비큐, 스파, 와이파이, 공용시설, 모던, 침대방, 가족실, 해수욕장, 바닷가, 독채, 계곡, 수상레저, 체험활동, 개별샤워실, 개별화장실","제주에코스위츠 펜션은 제주의 신비로운 하늘과 구름을 바라보며 자연을 가까이 느끼면서, 도시에서의 스트레스를 날려 버릴 수 있는 최적의 장소입니다. 2022년11월15일 에코스위츠는 제주우수관광업체 숙박분야에서 지정되었습니다! 차로 10분 거리에 천제연폭포, 주상절리, 중문해수욕장, 식당, 마트 등 주변 중문관광지가 가까운 곳에 있으며, 서귀포까지는 차량으로 20분 거리에 위치해 있습니다. 아름다운 한라산의 영실코스까지는 차로 30분, 제주공항까지는 자동차로 50분이 소요됩니다. 자연에 미치는 영향을 최소화 하면서 보다 친절하고 친환경적인 편안함을 제공합니다. 본 숙소는 세이프스테이 캠페인에 참여하는 합법숙소입니다.",33.2654244,126.4277447,39,https://blog.naver.com/jejueco2
3912,제주 해바라기 펜션,제주 서귀포시 표선면 일주동로6285번길 13-12 해바라기펜션,064-787-7292,"단체, 풀빌라, 스파, 키즈테마, 개별바비큐, 수영장, 바닷가, 와이파이, 무료 주차, 바비큐장, 잔디, 금연","제주해바라기펜션은 제주도 동남부 중심에 위치해 있어 성산일출봉, 우도, 스누피가든, 제주민속촌, 성읍민속마을, 서귀포 정방폭포, 쇠소깍 등 많은 여행지를 편리하게 다닐 수 있어요. 저희 펜션은 바다와 올레길이 도보 3분거리에 위치해있어 바다전망과 산책로가 잘 되어 있고 키즈숙소부터, 커다란 객실 가족숙소까지 어떤 구성의 가족과 친구들이라도 편안하게 머무르실 수 있어요. 또 내부는 친환경 편백나무로 꾸며져 있어 제주도에서의 힐링을 도와드린답니다. 여름(7월,8월 날짜 추후공지)에는 어린이풀장이 운영되고 5분거리의 해수욕장에서 가족들과 즐거운 시간을 보내실 수 있어요.",33.3056026,126.8012145,39,https://blog.naver.com/kdy81jjang
